id,uni_id,name,type,state,district
17976,15,"Bellamkonda Institute of Technology & Science, Kambhalapadu, Podili-523240, (CC-PH)","Affiliated College","Andhra Pradesh","Prakasam"
18069,15,"Benaiah institute of technology & Science, Christ Vidya Nagar, Burugupudi.PIN-533292 (CC-2K)","Affiliated College","Andhra Pradesh","East Godavari"
18027,15,"Best Group of Institutions, K.N.Road, Tadepalli(V), Tadepalligudem , PIN-534101,(CC-9X)","Affiliated College","Andhra Pradesh","West Godavari"
18115,15,"BEST Institute of Professional Studies, K.N.Road, Tadepalli Village, Tadepalligudem, PIN-534101(CC-2U)","Affiliated College","Andhra Pradesh","West Godavari"
17944,15,"Bhimavaram Institute of Engineering & Technology, Swamy Gnananadha Ashram Road, Pennada, Bhimavaram , PIN - 534243(CC-AP)","Affiliated College","Andhra Pradesh","West Godavari"
18084,15,"Bonam Venkata Chalamaiah Engineering College, Odalarevu, Allavaram Mandal, PIN- 533210 (CC-22)","Affiliated College","Andhra Pradesh","East Godavari"
18148,15,"Bonam Venkata Chalamaiah Institute of Technology And Science, Batlapalem, Amalapuram, PIN-533201 (CC-H4)","Affiliated College","Andhra Pradesh","East Godavari"
18108,15,"Buchepalli Venkayamma Subbareddy Engineering College, Ongole-Kurnool Road, Chimakurthy-523 226,(CC-HR)","Affiliated College","Andhra Pradesh","Prakasam"
18063,15,"BVC College of Engineering, Palacharla, Rajanagaram Mandal, PIN-533104(CC-6M)","Affiliated College","Andhra Pradesh","East Godavari"
17884,15,"Chaitanya College of Pharmacy, Devarajugattu (Vill), Near Markapur Town, PIN- 523316 (CC-8C)","Affiliated College","Andhra Pradesh","Prakasam"
18021,15,"Chaitanya Engineering College, Chaitanya Valley, Kommadi, Madhurawada,Pin-530041(CC-L6)","Affiliated College","Andhra Pradesh","Visakhapatnam"
18026,15,"Chaitanya Engineering College, Near Prakruthi Ashramam, Bhimavaram, PIN- 534203(CC-7D)","Affiliated College","Andhra Pradesh","West Godavari"
18032,15,"Chaitanya Institute of Computer Sciences, 69-3A-19, Chaitanya Nagar, S.B.H.Colony, Kakinada(CC-2N)","Affiliated College","Andhra Pradesh","East Godavari"
17939,15,"Chaitanya Institute of Engineering & Technology, NH-5, Chaitanya Knowledge city, Velugubanda(V), Rajanagaram (M), Rajahmundry,PIN-533296(CC-T9)","Affiliated College","Andhra Pradesh","East Godavari"
18068,15,"Chaitanya Institute of Science & Technology, Madhavapatnam, Samaklkot (Mandal), near Kakinada, PIN-533005(CC-S0)","Affiliated College","Andhra Pradesh","East Godavari"
18048,15,"Chaitanya PG College (MCA&MBA), Markapur, Darimadugu Village, Pin-523320(CC-8J)","Affiliated College","Andhra Pradesh","Prakasam"
17950,15,"Chalapathi Institute of Technology, A.R.Nagar, Amaravathi Road, Mothadaka, Tadikonda(Md), PIN-522016 (CC-HT)","Affiliated College","Andhra Pradesh","Guntur"
18030,15,"Chebrolu Engineering College, Near Power Station, Chebrolu (P.O.&Mandal), PIN-522212 (CC-HU)","Affiliated College","Andhra Pradesh","Guntur"
17947,15,"Chintalapudi Engineering College, Chintalapudi ,Ponnur PIN-522124 (CC-7R)","Affiliated College","Andhra Pradesh","Guntur"
17968,15,"Chirala Engineering College, Ramapuram, Beach Road, Chirala, PIN-523157 (CC-E9)","Affiliated College","Andhra Pradesh","Prakasam"
18139,15,"Coastal Institute of Technology & Management, Narapam (V), Veerabhadrapuram (P), Kothavalasa (M), Pin-535183 (CC-JA)","Affiliated College","Andhra Pradesh","Vizianagaram"
17948,15,"DADI Institute of Engineering & Technology, Nh-5, Gavarapalem, Anakapalle-531002, (CC-U4)","Affiliated College","Andhra Pradesh","Visakhapatnam"
25352,15,"Daita Madhusudana Sastry Sri Venkateswara Hindu College of Engineering","Affiliated College","Andhra Pradesh","Krishna"
17980,15,"D.C.R.M.Pharmacy College, Gangavaran Road, Inkollu Pin-523167(CC-Z4)","Affiliated College","Andhra Pradesh","Prakasam"
18086,15,"Devineni Venkata Ramana & Dr. Hima Sekhar MIC College of Technology, Kanchikacherla, PIN-521180(CC-H7)","Affiliated College","Andhra Pradesh","Krishna"
17937,15,"Dhanekula Institute of Engineering & Technology, Ganguru, Penamalluru Mandal, PIN-521139(CC-8T)","Affiliated College","Andhra Pradesh","Krishna"
18125,15,"D J R College of Engineering & Technology, DJR Nagar, N.H.5, Velpur (V), Via Gudavalli, Vijayawada, PIN- 521 104(CC-7K)","Affiliated College","Andhra Pradesh","Krishna"
18151,15,"DJR Institute of Engineering And Technology, Velpur (V), Via Godavalli, Vijayawada, PIN-521104(CC-JC)","Affiliated College","Andhra Pradesh","Krishna"
17920,15,"D.N.R. College of Engineering & Technology, Balusumudi, Bhimavaram- 534 202,(CC-9P)","Affiliated College","Andhra Pradesh","West Godavari"
17891,15,"D.N.R. School of Business Management, Balusumudi, Bhimavaram, PIN- 534 202. (CC-2L)","Affiliated College","Andhra Pradesh","West Godavari"
18014,15,"Don Bosco Institute of Technology and Science(DBITS), 5th Mile, Pulladigunta, (Vil)Vatticherukuru PIN-522 017 (CC-GK)","Affiliated College","Andhra Pradesh","Guntur"
18080,15,"Dr. Samuel George Institute of Engineering & Technology, George Town, Darimadugum,(Post & Village) , Markapur(M), PIN-523 316.(CC-35)","Affiliated College","Andhra Pradesh","Prakasam"
18057,15,"ELURU COLLEGE OF ENGINEERING & TECHNOLOGY, Chuttigunta,Apparaopalem,Duggirala (V), Pedavegi (M), Eluru - 534004(CC-JD)","Affiliated College","Andhra Pradesh","West Godavari"
18149,15,"Eswar College of Engineering, Kesanupalli(V), Narasaraopet , PIN-522 601(CC-JE)","Affiliated College","Andhra Pradesh","Guntur"
17975,15,"E V M College of Engineering & Technology, Jonnalagadda, Narasaraopet-522601(CC-AR)","Affiliated College","Andhra Pradesh","Guntur"
